cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_treated_359,donor_1,single_treated,treated,batch_1,lane_3,-1.6481,,
cell_treated_360,donor_1,single_treated,treated,batch_1,lane_1,-0.9589,,
cell_treated_361,donor_1,single_treated,treated,batch_1,lane_2,-0.3772,,
cell_treated_362,donor_1,single_treated,treated,batch_1,lane_3,-1.6276,,
cell_treated_363,donor_1,single_treated,treated,batch_1,lane_1,-1.0242,,
cell_treated_364,donor_1,single_treated,treated,batch_1,lane_2,-0.4415,,
cell_treated_365,donor_1,single_treated,treated,batch_1,lane_3,-0.5233,,
cell_treated_366,donor_1,single_treated,treated,batch_1,lane_1,-0.262,,
cell_treated_367,donor_1,single_treated,treated,batch_1,lane_2,-0.691,,
cell_treated_368,donor_1,single_treated,treated,batch_1,lane_3,-1.2239,,
cell_treated_369,donor_1,single_treated,treated,batch_1,lane_1,-0.1108,,
cell_treated_370,donor_1,single_treated,treated,batch_1,lane_2,-0.8506,,
cell_treated_371,donor_1,single_treated,treated,batch_1,lane_3,-1.7261,,
cell_treated_372,donor_1,single_treated,treated,batch_1,lane_1,-1.5259,,
cell_treated_373,donor_1,single_treated,treated,batch_1,lane_2,-0.9003,,
cell_treated_374,donor_1,single_treated,treated,batch_1,lane_3,-1.0096,,
cell_treated_375,donor_1,single_treated,treated,batch_1,lane_1,-0.743,,
cell_treated_376,donor_1,single_treated,treated,batch_1,lane_2,-0.9005,,
cell_treated_377,donor_1,single_treated,treated,batch_1,lane_3,-0.7241,,
cell_treated_378,donor_1,single_treated,treated,batch_1,lane_1,-1.0343,,
cell_treated_379,donor_1,single_treated,treated,batch_1,lane_2,-2.1584,,
cell_treated_380,donor_1,single_treated,treated,batch_1,lane_3,-0.4786,,
cell_treated_381,donor_1,single_treated,treated,batch_1,lane_1,0.1537,,
cell_treated_382,donor_1,single_treated,treated,batch_1,lane_2,-0.4654,,
cell_treated_383,donor_1,single_treated,treated,batch_1,lane_3,-1.0892,,
cell_treated_384,donor_1,single_treated,treated,batch_1,lane_1,-0.4536,,
cell_treated_385,donor_1,single_treated,treated,batch_1,lane_2,-1.8657,,
cell_treated_386,donor_1,single_treated,treated,batch_1,lane_3,-2.7962,,
cell_treated_387,donor_1,single_treated,treated,batch_1,lane_1,-0.8404,,
cell_treated_388,donor_1,single_treated,treated,batch_1,lane_2,-1.8305,,
cell_treated_389,donor_1,single_treated,treated,batch_1,lane_3,-0.1601,,
cell_treated_390,donor_1,single_treated,treated,batch_1,lane_1,-1.9841,,
cell_treated_391,donor_1,single_treated,treated,batch_1,lane_2,-3.5285,,
cell_treated_392,donor_1,single_treated,treated,batch_1,lane_3,-1.9395,,
cell_treated_393,donor_1,single_treated,treated,batch_1,lane_1,0.6781,,
cell_treated_394,donor_1,single_treated,treated,batch_1,lane_2,-1.2818,,
cell_treated_395,donor_1,single_treated,treated,batch_1,lane_3,-2.2694,,
cell_treated_396,donor_1,single_treated,treated,batch_1,lane_1,-1.6634,,
cell_treated_397,donor_1,single_treated,treated,batch_1,lane_2,-0.3791,,
cell_treated_398,donor_1,single_treated,treated,batch_1,lane_3,-0.4031,,
cell_treated_399,donor_1,single_treated,treated,batch_1,lane_1,-0.7233,,
cell_treated_400,donor_1,single_treated,treated,batch_1,lane_2,0.5839,,
cell_treated_401,donor_1,single_treated,treated,batch_1,lane_3,-0.1935,,
cell_treated_402,donor_1,single_treated,treated,batch_1,lane_1,-0.921,,
cell_treated_403,donor_1,single_treated,treated,batch_1,lane_2,-0.3033,,
cell_treated_404,donor_1,single_treated,treated,batch_1,lane_3,0.7546,,
cell_treated_405,donor_1,single_treated,treated,batch_1,lane_1,0.0713,,
cell_treated_406,donor_1,single_treated,treated,batch_1,lane_2,0.1238,,
cell_treated_407,donor_1,single_treated,treated,batch_1,lane_3,-1.9828,,
cell_treated_408,donor_1,single_treated,treated,batch_1,lane_1,-1.0484,,
cell_treated_409,donor_1,single_treated,treated,batch_1,lane_2,-0.1702,,
cell_treated_410,donor_1,single_treated,treated,batch_1,lane_3,-1.1964,,
cell_treated_411,donor_1,single_treated,treated,batch_1,lane_1,0.1689,,
cell_treated_412,donor_1,single_treated,treated,batch_1,lane_2,-0.3037,,
cell_treated_413,donor_1,single_treated,treated,batch_1,lane_3,0.0083,,
cell_treated_414,donor_1,single_treated,treated,batch_1,lane_1,-1.1124,,
cell_treated_415,donor_1,single_treated,treated,batch_1,lane_2,1.6464,,
cell_treated_416,donor_1,single_treated,treated,batch_1,lane_3,0.34,,
cell_treated_417,donor_1,single_treated,treated,batch_1,lane_1,-1.1154,,
cell_treated_418,donor_1,single_treated,treated,batch_1,lane_2,-0.8094,,
cell_treated_419,donor_1,single_treated,treated,batch_1,lane_3,1.6952,,
cell_treated_420,donor_1,single_treated,treated,batch_1,lane_1,-1.2432,,
cell_treated_421,donor_1,single_treated,treated,batch_1,lane_2,-0.0259,,
cell_treated_422,donor_1,single_treated,treated,batch_1,lane_3,0.0805,,
cell_treated_423,donor_1,single_treated,treated,batch_1,lane_1,-0.8934,,
cell_treated_424,donor_1,single_treated,treated,batch_1,lane_2,-2.0671,,
cell_treated_425,donor_1,single_treated,treated,batch_1,lane_3,-0.7125,,
cell_treated_426,donor_1,single_treated,treated,batch_1,lane_1,-0.5406,,
cell_treated_427,donor_1,single_treated,treated,batch_1,lane_2,0.2297,,
cell_treated_428,donor_1,single_treated,treated,batch_1,lane_3,-0.1171,,
cell_treated_429,donor_1,single_treated,treated,batch_1,lane_1,-0.8756,,
cell_treated_430,donor_1,single_treated,treated,batch_1,lane_2,-0.0464,,
cell_treated_431,donor_1,single_treated,treated,batch_1,lane_3,-0.3602,,
cell_treated_432,donor_1,single_treated,treated,batch_1,lane_1,-0.694,,
cell_treated_433,donor_1,single_treated,treated,batch_1,lane_2,-0.8448,,
cell_treated_434,donor_1,single_treated,treated,batch_1,lane_3,-1.1434,,
cell_treated_435,donor_1,single_treated,treated,batch_1,lane_1,-0.2138,,
cell_treated_436,donor_1,single_treated,treated,batch_1,lane_2,-1.9542,,
cell_treated_437,donor_1,single_treated,treated,batch_1,lane_3,-1.5287,,
cell_treated_438,donor_1,single_treated,treated,batch_1,lane_1,-0.895,,
cell_treated_439,donor_1,single_treated,treated,batch_1,lane_2,-2.364,,
cell_treated_440,donor_1,single_treated,treated,batch_1,lane_3,-1.3359,,
cell_treated_441,donor_1,single_treated,treated,batch_1,lane_1,-2.9088,,
cell_treated_442,donor_1,single_treated,treated,batch_1,lane_2,-1.5829,,
cell_treated_443,donor_1,single_treated,treated,batch_1,lane_3,-0.3316,,
cell_treated_444,donor_1,single_treated,treated,batch_1,lane_1,-0.3336,,
cell_treated_445,donor_1,single_treated,treated,batch_1,lane_2,-0.9545,,
cell_treated_446,donor_1,single_treated,treated,batch_1,lane_3,-1.1321,,
cell_treated_447,donor_1,single_treated,treated,batch_1,lane_1,-2.3168,,
cell_treated_448,donor_1,single_treated,treated,batch_1,lane_2,0.9278,,
cell_treated_449,donor_1,single_treated,treated,batch_1,lane_3,-0.384,,
cell_treated_450,donor_1,single_treated,treated,batch_1,lane_1,0.1935,,
cell_treated_451,donor_1,single_treated,treated,batch_1,lane_2,-1.7823,,
cell_treated_452,donor_1,single_treated,treated,batch_1,lane_3,-1.0852,,
cell_treated_453,donor_1,single_treated,treated,batch_1,lane_1,-2.7195,,
cell_treated_454,donor_1,single_treated,treated,batch_1,lane_2,-0.1195,,
cell_treated_455,donor_1,single_treated,treated,batch_1,lane_3,0.0351,,
cell_treated_456,donor_1,single_treated,treated,batch_1,lane_1,-2.7974,,
cell_treated_457,donor_1,single_treated,treated,batch_1,lane_2,-0.9521,,
cell_treated_458,donor_1,single_treated,treated,batch_1,lane_3,-0.2697,,
cell_treated_459,donor_1,single_treated,treated,batch_1,lane_1,-2.662,,
cell_treated_460,donor_1,single_treated,treated,batch_1,lane_2,-2.7254,,
cell_treated_461,donor_1,single_treated,treated,batch_1,lane_3,-1.9651,,
cell_treated_462,donor_1,single_treated,treated,batch_1,lane_1,-1.5292,,
cell_treated_463,donor_1,single_treated,treated,batch_1,lane_2,-2.3029,,
cell_treated_464,donor_1,single_treated,treated,batch_1,lane_3,-0.8684,,
cell_treated_465,donor_1,single_treated,treated,batch_1,lane_1,-0.6504,,
cell_treated_466,donor_1,single_treated,treated,batch_1,lane_2,-0.266,,
cell_treated_467,donor_1,single_treated,treated,batch_1,lane_3,-0.198,,
cell_treated_468,donor_1,single_treated,treated,batch_1,lane_1,0.6027,,
cell_treated_469,donor_1,single_treated,treated,batch_1,lane_2,0.2643,,
cell_treated_470,donor_1,single_treated,treated,batch_1,lane_3,-2.2119,,
cell_treated_471,donor_1,single_treated,treated,batch_1,lane_1,-1.4054,,
cell_treated_472,donor_1,single_treated,treated,batch_1,lane_2,-1.9602,,
cell_treated_473,donor_1,single_treated,treated,batch_1,lane_3,-1.9766,,
cell_treated_474,donor_1,single_treated,treated,batch_1,lane_1,-0.9813,,
cell_treated_475,donor_1,single_treated,treated,batch_1,lane_2,-0.8945,,
cell_treated_476,donor_1,single_treated,treated,batch_1,lane_3,-0.4096,,
cell_treated_477,donor_1,single_treated,treated,batch_1,lane_1,-2.4869,,
cell_treated_478,donor_1,single_treated,treated,batch_1,lane_2,-2.1376,,
cell_treated_479,donor_1,single_treated,treated,batch_1,lane_3,-0.9231,,
cell_treated_480,donor_1,single_treated,treated,batch_1,lane_1,-1.0995,,
cell_treated_481,donor_1,single_treated,treated,batch_1,lane_2,-1.2113,,
cell_treated_482,donor_1,single_treated,treated,batch_1,lane_3,-0.9632,,
cell_treated_483,donor_1,single_treated,treated,batch_1,lane_1,-1.6598,,
cell_treated_484,donor_1,single_treated,treated,batch_1,lane_2,-0.1987,,
cell_treated_485,donor_1,single_treated,treated,batch_1,lane_3,-0.5457,,
cell_treated_486,donor_1,single_treated,treated,batch_1,lane_1,-0.9878,,
cell_treated_487,donor_1,single_treated,treated,batch_1,lane_2,-1.5721,,
cell_treated_488,donor_1,single_treated,treated,batch_1,lane_3,-1.0742,,
cell_treated_489,donor_1,single_treated,treated,batch_1,lane_1,-3.6216,,
cell_treated_490,donor_1,single_treated,treated,batch_1,lane_2,-1.8813,,
cell_treated_491,donor_1,single_treated,treated,batch_1,lane_3,-0.8627,,
cell_treated_492,donor_1,single_treated,treated,batch_1,lane_1,-2.4041,,
cell_treated_493,donor_1,single_treated,treated,batch_1,lane_2,-0.7005,,
cell_treated_494,donor_1,single_treated,treated,batch_1,lane_3,-0.7526,,
cell_treated_495,donor_1,single_treated,treated,batch_1,lane_1,-2.2775,,
cell_treated_496,donor_1,single_treated,treated,batch_1,lane_2,-1.1506,,
cell_treated_497,donor_1,single_treated,treated,batch_1,lane_3,-1.2138,,
cell_treated_498,donor_1,single_treated,treated,batch_1,lane_1,-0.4401,,
cell_treated_499,donor_1,single_treated,treated,batch_1,lane_2,-0.2881,,
cell_treated_500,donor_1,single_treated,treated,batch_1,lane_3,-0.9363,,
cell_treated_501,donor_1,single_treated,treated,batch_1,lane_1,-1.7513,,
cell_treated_502,donor_1,single_treated,treated,batch_1,lane_2,-1.0443,,
cell_treated_503,donor_1,single_treated,treated,batch_1,lane_3,-0.9654,,
cell_treated_504,donor_1,single_treated,treated,batch_1,lane_1,-0.1655,,
cell_treated_505,donor_1,single_treated,treated,batch_1,lane_2,-0.6057,,
cell_treated_506,donor_1,single_treated,treated,batch_1,lane_3,-1.6226,,
cell_treated_507,donor_1,single_treated,treated,batch_1,lane_1,-2.2544,,
cell_treated_508,donor_1,single_treated,treated,batch_1,lane_2,-1.2731,,
cell_treated_509,donor_1,single_treated,treated,batch_1,lane_3,-1.6404,,
cell_treated_510,donor_1,single_treated,treated,batch_1,lane_1,-2.0119,,
cell_treated_511,donor_1,single_treated,treated,batch_1,lane_2,-1.0159,,
cell_treated_512,donor_1,single_treated,treated,batch_1,lane_3,-1.3911,,
cell_treated_513,donor_1,single_treated,treated,batch_1,lane_1,-0.7946,,
cell_treated_514,donor_1,single_treated,treated,batch_1,lane_2,-0.3767,,
cell_treated_515,donor_1,single_treated,treated,batch_1,lane_3,-1.313,,
cell_treated_516,donor_1,single_treated,treated,batch_1,lane_1,1.4243,,
cell_treated_517,donor_1,single_treated,treated,batch_1,lane_2,-1.2215,,
cell_treated_518,donor_1,single_treated,treated,batch_1,lane_3,0.2017,,
cell_treated_519,donor_1,single_treated,treated,batch_1,lane_1,-0.7783,,
cell_treated_520,donor_1,single_treated,treated,batch_1,lane_2,0.2162,,
cell_treated_521,donor_1,single_treated,treated,batch_1,lane_3,-3.2759,,
cell_treated_522,donor_1,single_treated,treated,batch_1,lane_1,-1.6515,,
cell_treated_523,donor_1,single_treated,treated,batch_1,lane_2,-0.653,,
cell_treated_524,donor_1,single_treated,treated,batch_1,lane_3,-0.2975,,
cell_treated_525,donor_1,single_treated,treated,batch_1,lane_1,1.4365,,
cell_treated_526,donor_1,single_treated,treated,batch_1,lane_2,-0.5775,,
cell_treated_527,donor_1,single_treated,treated,batch_1,lane_3,0.3798,,
cell_treated_528,donor_1,single_treated,treated,batch_1,lane_1,-0.1336,,
cell_treated_529,donor_1,single_treated,treated,batch_1,lane_2,0.0474,,
cell_treated_530,donor_1,single_treated,treated,batch_1,lane_3,-0.3899,,
cell_treated_531,donor_1,single_treated,treated,batch_1,lane_1,-1.0561,,
cell_treated_532,donor_1,single_treated,treated,batch_1,lane_2,-0.3909,,
cell_treated_533,donor_1,single_treated,treated,batch_1,lane_3,-1.9781,,
cell_treated_534,donor_1,single_treated,treated,batch_1,lane_1,0.2814,,
cell_treated_535,donor_1,single_treated,treated,batch_1,lane_2,-1.9172,,
cell_treated_536,donor_1,single_treated,treated,batch_1,lane_3,-0.6508,,
cell_treated_537,donor_1,single_treated,treated,batch_1,lane_1,1.2208,,
cell_treated_538,donor_1,single_treated,treated,batch_1,lane_2,-1.1234,,
cell_treated_539,donor_1,single_treated,treated,batch_1,lane_3,-0.8805,,
cell_treated_540,donor_1,single_treated,treated,batch_1,lane_1,0.263,,
cell_treated_541,donor_1,single_treated,treated,batch_1,lane_2,-0.8738,,
cell_treated_542,donor_1,single_treated,treated,batch_1,lane_3,-1.7076,,
cell_treated_543,donor_1,single_treated,treated,batch_1,lane_1,-0.6418,,
cell_treated_544,donor_1,single_treated,treated,batch_1,lane_2,-0.3179,,
cell_treated_545,donor_1,single_treated,treated,batch_1,lane_3,-0.1899,,
cell_treated_546,donor_1,single_treated,treated,batch_1,lane_1,-1.6725,,
cell_treated_547,donor_1,single_treated,treated,batch_1,lane_2,0.8525,,
cell_treated_548,donor_1,single_treated,treated,batch_1,lane_3,0.7668,,
cell_treated_549,donor_1,single_treated,treated,batch_1,lane_1,-0.8818,,
cell_treated_550,donor_1,single_treated,treated,batch_1,lane_2,-0.6314,,
cell_treated_551,donor_1,single_treated,treated,batch_1,lane_3,-1.3285,,
cell_treated_552,donor_1,single_treated,treated,batch_1,lane_1,0.5141,,
cell_treated_553,donor_1,single_treated,treated,batch_1,lane_2,-1.6049,,
cell_treated_554,donor_1,single_treated,treated,batch_1,lane_3,-0.2259,,
cell_treated_555,donor_1,single_treated,treated,batch_1,lane_1,-1.3797,,
cell_treated_556,donor_1,single_treated,treated,batch_1,lane_2,-1.594,,
cell_treated_557,donor_1,single_treated,treated,batch_1,lane_3,-0.1813,,
cell_treated_558,donor_1,single_treated,treated,batch_1,lane_1,0.4338,,
cell_treated_559,donor_1,single_treated,treated,batch_1,lane_2,-0.9101,,
cell_treated_560,donor_1,single_treated,treated,batch_1,lane_3,-1.5774,,
cell_treated_561,donor_1,single_treated,treated,batch_1,lane_1,-0.0885,,
cell_treated_562,donor_1,single_treated,treated,batch_1,lane_2,-0.9495,,
cell_treated_563,donor_1,single_treated,treated,batch_1,lane_3,-0.5894,,
cell_treated_564,donor_1,single_treated,treated,batch_1,lane_1,0.6229,,
cell_treated_565,donor_1,single_treated,treated,batch_1,lane_2,0.2316,,
cell_treated_566,donor_1,single_treated,treated,batch_1,lane_3,-1.4198,,
cell_treated_567,donor_1,single_treated,treated,batch_1,lane_1,1.3836,,
cell_treated_568,donor_1,single_treated,treated,batch_1,lane_2,-0.8967,,
cell_treated_569,donor_1,single_treated,treated,batch_1,lane_3,-0.114,,
cell_treated_570,donor_1,single_treated,treated,batch_1,lane_1,-1.5474,,
cell_treated_571,donor_1,single_treated,treated,batch_1,lane_2,-0.9447,,
cell_treated_572,donor_1,single_treated,treated,batch_1,lane_3,-2.65,,
cell_treated_573,donor_1,single_treated,treated,batch_1,lane_1,0.8867,,
cell_treated_574,donor_1,single_treated,treated,batch_1,lane_2,0.4657,,
cell_treated_575,donor_1,single_treated,treated,batch_1,lane_3,-2.1153,,
cell_treated_576,donor_1,single_treated,treated,batch_1,lane_1,-2.4052,,
cell_treated_577,donor_1,single_treated,treated,batch_1,lane_2,-2.5211,,
cell_treated_578,donor_1,single_treated,treated,batch_1,lane_3,0.2758,,
cell_treated_579,donor_1,single_treated,treated,batch_1,lane_1,-1.3595,,
cell_treated_580,donor_1,single_treated,treated,batch_1,lane_2,-0.9605,,
cell_treated_581,donor_1,single_treated,treated,batch_1,lane_3,-1.2128,,
cell_treated_582,donor_1,single_treated,treated,batch_1,lane_1,-1.0212,,
cell_treated_583,donor_1,single_treated,treated,batch_1,lane_2,-1.9882,,
cell_treated_584,donor_1,single_treated,treated,batch_1,lane_3,-0.8759,,
cell_treated_585,donor_1,single_treated,treated,batch_1,lane_1,-2.338,,
cell_treated_586,donor_1,single_treated,treated,batch_1,lane_2,-0.9715,,
cell_treated_587,donor_1,single_treated,treated,batch_1,lane_3,-0.5913,,
cell_treated_588,donor_1,single_treated,treated,batch_1,lane_1,-0.4324,,
cell_treated_589,donor_1,single_treated,treated,batch_1,lane_2,-1.1317,,
cell_treated_590,donor_1,single_treated,treated,batch_1,lane_3,-1.8037,,
cell_treated_591,donor_1,single_treated,treated,batch_1,lane_1,-0.7404,,
cell_treated_592,donor_1,single_treated,treated,batch_1,lane_2,-1.3846,,
cell_treated_593,donor_1,single_treated,treated,batch_1,lane_3,0.6658,,
cell_treated_594,donor_1,single_treated,treated,batch_1,lane_1,-0.1323,,
cell_treated_595,donor_1,single_treated,treated,batch_1,lane_2,-1.0152,,
cell_treated_596,donor_1,single_treated,treated,batch_1,lane_3,-1.3711,,
cell_treated_597,donor_1,single_treated,treated,batch_1,lane_1,-1.6027,,
cell_treated_598,donor_1,single_treated,treated,batch_1,lane_2,-1.8372,,
cell_treated_599,donor_1,single_treated,treated,batch_1,lane_3,-1.2529,,
cell_treated_600,donor_1,single_treated,treated,batch_1,lane_1,-0.6052,,
cell_treated_601,donor_1,single_treated,treated,batch_1,lane_2,-0.3845,,
cell_treated_602,donor_1,single_treated,treated,batch_1,lane_3,-0.3311,,
cell_treated_603,donor_1,single_treated,treated,batch_1,lane_1,1.1987,,
cell_treated_604,donor_1,single_treated,treated,batch_1,lane_2,-1.6049,,
cell_treated_605,donor_1,single_treated,treated,batch_1,lane_3,-0.887,,
cell_treated_606,donor_1,single_treated,treated,batch_1,lane_1,1.8946,,
cell_treated_607,donor_1,single_treated,treated,batch_1,lane_2,-2.7671,,
cell_treated_608,donor_1,single_treated,treated,batch_1,lane_3,-1.4215,,
cell_treated_609,donor_1,single_treated,treated,batch_1,lane_1,-0.7304,,
cell_treated_610,donor_1,single_treated,treated,batch_1,lane_2,-0.7456,,
cell_treated_611,donor_1,single_treated,treated,batch_1,lane_3,-0.4921,,
cell_treated_612,donor_1,single_treated,treated,batch_1,lane_1,-1.1387,,
cell_treated_613,donor_1,single_treated,treated,batch_1,lane_2,-0.5339,,
cell_treated_614,donor_1,single_treated,treated,batch_1,lane_3,-0.8472,,
cell_treated_615,donor_1,single_treated,treated,batch_1,lane_1,-0.1286,,
cell_treated_616,donor_1,single_treated,treated,batch_1,lane_2,-2.7926,,
cell_treated_617,donor_1,single_treated,treated,batch_1,lane_3,-1.785,,
cell_treated_618,donor_1,single_treated,treated,batch_1,lane_1,-0.9022,,
cell_treated_619,donor_1,single_treated,treated,batch_1,lane_2,-1.9318,,
